matching_id	role	cancer_id	cancer_normalized	gene_hugo_id	gene_entrez_id	gene_normalized	citation_count
b75fda6b6347143a0b1d5dc392259c77	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:18806	23261	CAMTA1	1
c860e6dde1cab0acc3772031f2249305	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:18196	83595	SOX7	1
36116b050b24bd06eaea47738fb9b5a6	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:18185	54206	ERRFI1	1
f282b3b552d85f729a2c2eedc3cc4308	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:18081	11197	WIF1	1
84e1c9c5690c44638ca2c3e0f4a78589	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:1791	1033	CDKN3	1
e2081c11fec5d6bc8159aa054bd6471e	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:17904	29102	DROSHA	1
f538735efeac81918031a9a0d01dcca7	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:17812	51421	AMOTL2	1
29b676d879fbb64d7c5bab0ea899c2c8	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:17563	56339	METTL3	1
53ee43bb9e469ca50ef7febda4381241	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:17194	51079	NDUFA13	1
422ee883463e51e37ee40171f2e46b3c	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:17113	55662	HIF1AN	1
92b64739e8acaeb71eef40a5e2d950b7	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:17054	22876	INPP5F	1
965ebc497d8214df38a612aa7a402b5e	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:16952	10628	TXNIP	1
0cfe6757ab3456002f7a6f580df4585b	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:16466	51684	SUFU	1
64bfa5a0d16af6e5256276b73d45522c	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:15579	81603	TRIM8	1
6c70c6f8a0eaf8e608f1f4a3bf174de6	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:1509	841	CASP8	1
b61036ecae537b503eab50c1a319ff3b	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:14881	9839	ZEB2	1
18b93b9704d4f5bfbf2b946e18ea48ce	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:14871	94274	PPP1R14A	1
7a9c4ee98738fa21ec687a055d056c13	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:14620	26136	TES	1
46c6d0aff0b4a24be815793159b1b16b	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:14214	23152	CIC	1
0207a05988fceedaffade295779a4228	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:13831	55717	WDR11	1
ec0b23929fd6be6e381d927a4e6aad79	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:13618	157574	FBXO16	1
6ee1de5604d9061428598d2263d4d975	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:13610	84678	KDM2B	1
409176ff5f8cc4b90475de067dbf6321	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:13030	10472	ZBTB18	1
ef46ba80110bf5936375827f8fcf7e8a	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:12799	51741	WWOX	1
8ac927ff0d633b7d1bbc655397a15ff6	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:12613	9958	USP15	1
9b8019929c7e6a365f082a090e74df68	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:1232	54583	EGLN1	1
56afca5eb7c1e02986c24c4f391b0604	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:11524	10460	TACC3	1
f5d03acc80a21842be46718c7e491150	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:11397	10733	PLK4	1
125ade04beba0e10de65cfa367ea1545	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:11247	10653	SPINT2	1
b8c938b4020ae6a2a22a297f3df74d14	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:1123	687	KLF9	1
18d155848a13020a1e9eca81cf9a5404	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:11200	6659	SOX4	1
9259993ea976e21aecec9bf37ca3e151	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:11069	6543	SLC8A2	1
19fb7b8df9c063f08d223b2c41cbfe29	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:10360	6125	RPL5	1
224808d2349a974e7b0096574f70755d	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:1036	55859	BEX1	1
a4f50fb679fa63dfc487e2e6a8c8fc05	Tumor_Suppressor	DOID:3008	invasive ductal carcinoma	HGNC:3070	1846	DUSP4	1
9ea1d93401e1caa98744934c61787508	Tumor_Suppressor	DOID:3008	invasive ductal carcinoma	HGNC:1748	999	CDH1	1
02d189c1de53b4bca8c03a4d407ecabc	Tumor_Suppressor	DOID:3008	invasive ductal carcinoma	HGNC:13192	27000	DNAJC2	1
05d9f2cde0135d84d15b273732d585c7	Tumor_Suppressor	DOID:3007	breast ductal carcinoma	HGNC:7849	4830	NME1	1
451f578a8f627856ae971b5bc1917f18	Tumor_Suppressor	DOID:3007	breast ductal carcinoma	HGNC:1785	1027	CDKN1B	1
ede9e1c12ac50739cb09413e1edae08e	Tumor_Suppressor	DOID:3007	breast ductal carcinoma	HGNC:16952	10628	TXNIP	1
fcf6ffc04ca0eeffe25d8dccfbd46e0c	Tumor_Suppressor	DOID:3007	breast ductal carcinoma	HGNC:11998	7157	TP53	1
44bf12cae4458c9eade635a5d857449b	Tumor_Suppressor	DOID:2999	granulosa cell tumor	HGNC:11491	6850	SYK	1
f8ecbb3d1234cc565460df2923895b0d	Tumor_Suppressor	DOID:2998	testicular cancer	HGNC:9882	11186	RASSF1	1
1fa2c8fd08dff495bbf22d5629bc02eb	Tumor_Suppressor	DOID:2998	testicular cancer	HGNC:9588	5728	PTEN	1
ed775d0e15c7e9a48486b731be702bce	Tumor_Suppressor	DOID:2998	testicular cancer	HGNC:9485	10942	PRSS21	1
f16161731a2e253c004a25b7e6977f20	Tumor_Suppressor	DOID:2998	testicular cancer	HGNC:19174	123920	CMTM3	1
fd5bd30ee0be43ad1e45f55297dd7725	Tumor_Suppressor	DOID:2998	testicular cancer	HGNC:12023	7179	TPTE	1
4e8a27d81fc942f3422a24d9664c17c0	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:9884	5925	RB1	1
b542803727d8ad02ffd13c9939e87b51	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:9588	5728	PTEN	1
0d1b37b917894c6f7953d0a57926ba3f	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:949	578	BAK1	1
536aad7bcffddafd5c33e503c6dcc886	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:8607	5071	PRKN	1
3d2b156b88e2a363c95c8521500089ce	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:3701	2272	FHIT	1
60470dcc8fc610ef7e397e59ef3936bd	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:3009	1803	DPP4	1
6b6c82c278cf4ce77d2a944b12763507	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:28161	78986	DUSP26	1
9bdda7df8223546c140fcdd19d4c022e	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:18470	51304	ZDHHC3	1
070a87eb0e5213f4c62d1d460c5b8636	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:18022	94241	TP53INP1	1
042565cf67cb443abf00404ac39a64a5	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:1787	1029	CDKN2A	1
63ef2a351ff20eb5313cd02c23ffd4b5	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:1785	1027	CDKN1B	1
813b7224cbc9b87addbbda6680c7392f	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:11389	6794	STK11	1
cb709d8e3539678b91b85c2e81c41b9d	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:11094	6591	SNAI2	1
39d1bc1ed178a6256920b364dff57353	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:1055	10904	BLCAP	1
33d6911441209750a70c053e82e4bb35	Tumor_Suppressor	DOID:2893	cervix carcinoma	HGNC:10473	864	RUNX3	1
3b552363bbfe37bb7d0aa25d829a80dd	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:9617	5753	PTK6	1
9de10150d7a4cfbdb935a8ca29cb1f5a	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:9588	5728	PTEN	1
03cdeed2757e8caac11581fc9d6f26ee	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:7553	4609	MYC	1
e09fff042150538bbc908341ec19a6c4	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:6415	3860	KRT13	1
c9be247caa208dcbb4468e027fb9c0ed	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:3818	2305	FOXM1	1
b1ceb7248b78dd6d183a477d66f952e5	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:3380	23136	EPB41L3	1
d18977b9b04b4e147cdcbb4eafaafa37	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:23172	80177	MYCT1	1
30aa38d3e7cd01a22b1930a696a33ec7	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:21637	23314	SATB2	1
3bce7b243d85441bf88463fbd679168b	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:16816	26038	CHD5	1
174a8953cf4aa687f750988721c5eb3b	Tumor_Suppressor	DOID:2876	laryngeal squamous cell carcinoma	HGNC:10831	6456	SH3GL2	1
47c3ac8305b225c85839781f3233082c	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:8614	5074	PAWR	1
658402a7c58db38a40f120c1d1fba452	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:583	324	APC	1
d89205f732fab66b9e3cf46195bd6b93	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:2979	1789	DNMT3B	1
ba3df6d9905e84c710dfbf07645df3a6	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:29480	116844	LRG1	1
a38272dc4180b4ac28c4a3651951ff69	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:25715	60672	MIIP	1
a664a053b80a032b3ac4b820f8218ac4	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:1884	1080	CFTR	1
3264fb19c29b4710525ccbab389ef37b	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:1748	999	CDH1	1
d17c2050d4fd3a6cf837fe1251c52f9c	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:17098	23405	DICER1	1
28cfdf3ad96aa239172ba8ef8aa99160	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:14933	23408	SIRT5	1
31b26692107311e66e7229e9e5b85c17	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:11204	6662	SOX9	1
1f8efe4cfd409912cad614eda9af6d7a	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:11110	8289	ARID1A	1
c39d04f92e030a660885a12da692e24a	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:1100	672	BRCA1	1
84d0b4a6579f442c523ffb8a60981682	Tumor_Suppressor	DOID:2871	endometrial carcinoma	HGNC:10473	864	RUNX3	1
c20740cf37fee54355c51e9d1408d80d	Tumor_Suppressor	DOID:2870	endometrial adenocarcinoma	HGNC:8616	5076	PAX2	1
40a650c08d720a7713d8c09906c52863	Tumor_Suppressor	DOID:2870	endometrial adenocarcinoma	HGNC:15533	81848	SPRY4	1
a755c8cc0dd46b9506d783746820c7f7	Tumor_Suppressor	DOID:2870	endometrial adenocarcinoma	HGNC:12799	51741	WWOX	1
053761eedc4fb6e9c3ee58ed6786fcf2	Tumor_Suppressor	DOID:2870	endometrial adenocarcinoma	HGNC:11998	7157	TP53	1
d1bdfa6134dcd1131769a96f9701c90f	Tumor_Suppressor	DOID:268	liver angiosarcoma	HGNC:11998	7157	TP53	1
ef2a7489ca618d5e0f7e6c1b02fe7dde	Tumor_Suppressor	DOID:2678	adult mesoblastic nephroma	HGNC:583	324	APC	1
d079dfbe2241d9d22ce75d96a6ca2e86	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:9585	5727	PTCH1	1
c0057ecba2423f1e44895921c5506bd4	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:6973	4193	MDM2	1
752eddfc5aea2fa852e6e4a567008fcf	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:26279	79891	ZNF671	1
a981081ed4e4d5b6699d344d9275e2b9	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:1787	1029	CDKN2A	1
4fe3208f9aff00ad44c5c656777ab85c	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:1784	1026	CDKN1A	1
d894b4b547d95182efe75fae644dfe6f	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:17732	171024	SYNPO2	1
d45f81c84a73bd2304d567019a53530b	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:16731	114907	FBXO32	1
e5686fd54600acfc33aa4f95dd60ceb6	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:13726	58508	KMT2C	1
eab1035c284e48a76ac4d5db233f2516	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:12429	57045	TWSG1	1
e7ce1666e334f548358c214cfe5e9d4a	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:9882	11186	RASSF1	1
3bcc555ac524ac0d6ecc1631062c4808	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:9588	5728	PTEN	1
d4c1d1fee28ba3dab47539a6c3bc6c9d	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:950	8314	BAP1	1
c49c01dfefb6fbfdefbddea9179ea8c2	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:9453	5625	PRODH	1
df3c166cd0dcb8fa364fe0f7f0803447	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:9221	5460	POU5F1	1
b4df51e5cd31ffe2a1a5fef9c1f2f0dd	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:9016	5314	PKHD1	1
00aa8e3176e223c1c1c796dd127c047f	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:9004	5307	PITX1	1
365a5a3a5975c236d77f6702882854cb	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:8111	130497	OSR1	1
00375aa890aaedb03832eee8d230b185	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:7534	4601	MXI1	1
76d271cd16446332f001d482f384a0a9	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:6514	9113	LATS1	1
959da006a4b39e9b60c9010732db3ae7	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:6344	9365	KL	1
db1f0f6fda61b32d0d040e83d65666e6	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:583	324	APC	1
cbc72b557f217a82d916fa95ac9e7ca2	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:5112	10481	HOXB13	1
1890df03748087a8e7eb8abb32281208	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:4839	3054	HCFC1	1
beb232712e5b833120b881aa4956fb9e	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:3955	2444	FRK	1
f5fb0c335e6d1771db9be2745110e977	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:3701	2272	FHIT	1
8d5952d9ffad16219bdc8d5d9a018aa1	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:32431	388364	TMIGD1	1
07eb6f1bd4874fcce8b745369a9ab45a	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:29418	96459	FNIP1	1
92734d1d66243ccbea0f9727afdd152e	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:29280	57600	FNIP2	1
08833e9185ebf82bee435760bbd8a511	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:2766	1672	DEFB1	1
d67210c634f603027b333788f92f7394	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:26837	139285	AMER1	1
bf041117f10be791f9880b2397209cfb	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:26038	55654	TMEM127	1
8515793a64066e87e8bd8e2e0db997d6	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:25361	83478	ARHGAP24	1
52a8460630ab2d6dc638992c4ad61180	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:24642	84417	C2orf40	1
f24f4f06dfaa91f003195e81a95ca341	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:19309	23189	KANK1	1
99fb5639adc0968491434d99c5369018	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:18673	80279	CDK5RAP3	1
6f721ce33f0ad17512df5dd425da3e35	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:1787	1029	CDKN2A	1
380bd265d2aebccc969a3691aab8dc2b	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:17563	56339	METTL3	1
281ee5c833d6e7c97cd66ad193e59693	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:16656	59348	ZNF350	1
1b3638d5b974e703e029e0d3255f338c	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:16608	29108	PYCARD	1
6aebffb82232b4a84b14a3afe55f2531	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:12363	7249	TSC2	1
e2b17bcdcb06724a43b70e9c55b68499	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:11822	7078	TIMP3	1
bb4b2963cade427192d28d9f36612777	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:11254	8405	SPOP	1
9c9008a7c2531bbaaa807c4ad9634537	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:11097	6594	SMARCA1	1
ddae1bec632619771dfd06d81c3a721a	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:10776	6422	SFRP1	1
b58b059892b37ab1ba998dd48a3d21df	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:10473	864	RUNX3	1
c3f11717097eff60d5180766819c875f	Tumor_Suppressor	DOID:2600	laryngeal carcinoma	HGNC:8126	4969	OGN	1
81216207b22db84806fdebb60bf144aa	Tumor_Suppressor	DOID:2600	laryngeal carcinoma	HGNC:3333	2012	EMP1	1
e4e345c4c1503b6afaf3d69a56a5c6c0	Tumor_Suppressor	DOID:2596	larynx cancer	HGNC:30827	11170	FAM107A	1
108d2e886ade37125b0c6dd2cd1dba55	Tumor_Suppressor	DOID:2596	larynx cancer	HGNC:10492	6273	S100A2	1
ff073eb7f4879273412eb2f6689a18e1	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:9437	5610	EIF2AK2	1
e626e11f4d4c9f0250475e8798e7d127	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:9308	5524	PTPA	1
937895e69d2656c8f36874877cb55a3b	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:7980	3164	NR4A1	1
6bf1bb466b6a5f6d5f016fcc795236c6	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:6348	9314	KLF4	1
71164851b5813a61a4dec7e118f49681	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:6221	3738	KCNA3	1
098fa9f728fb23a53e08a4584090dfbb	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:6196	3720	JARID2	1
2600471b561cd898b3d43707ee862d05	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:6179	3707	ITPKB	1
a79aa3151cf03c534c9e5ea07a215f22	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:5361	3398	ID2	1
48f6216bab5420a07c9e58cf0ce6413a	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:4517	8477	GPR65	1
d35505d6948362871aec02e7ad33e5f4	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:3527	2146	EZH2	1
61c232506baae33b2c41cbed6a1de9bd	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:3495	2120	ETV6	1
d19af3bf4ffc67505a7e5c7fa7066506	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:29605	10019	SH2B3	1
21e12d3c24963a78283115f7f956d110	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:29090	23347	SMCHD1	1
d2ba0b57933991987f62c024debd58c6	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:25941	54790	TET2	1
c48ab84179cac16723190b72338dbdb6	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:24157	11332	ACOT7	1
7eba5b5998be6a0034e0b751f2fbf043	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:20443	9788	MTSS1	1
48ccb0568ec957c3128f4e58ea8be1b0	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:18597	129025	ZNF280A	1
27c1d967d214840609d6c77d6183e616	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:18145	84295	PHF6	1
d6666102b7546eb8751295efa501dfb4	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:17073	23092	ARHGAP26	1
627de1437703f1d27095f2b7c33d6a84	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:16712	55294	FBXW7	1
5dd6ae61d8f75e04fa5fdbcdcd8e6bf8	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:14078	60468	BACH2	1
7006c9fa0034d350b94ca5857b97f501	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:13639	27287	VENTX	1
8f29d27ee9f1aeb67bc547cfc54925a3	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:11998	7157	TP53	1
8da5a046448c2379a463ea78b5cf6d63	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:11896	7128	TNFAIP3	1
1b36d343d3142122de30d885e183705b	Tumor_Suppressor	DOID:2531	hematologic cancer	HGNC:11491	6850	SYK	1
ae42607f1029dd5eb5904f9d5012968b	Tumor_Suppressor	DOID:2526	prostate adenocarcinoma	HGNC:9884	5925	RB1	1
395f744ce89e1a5ebd67fdf0628e4fb0	Tumor_Suppressor	DOID:2526	prostate adenocarcinoma	HGNC:9588	5728	PTEN	1
65a2551810a5832d2831e80aa6bcc9e2	Tumor_Suppressor	DOID:2526	prostate adenocarcinoma	HGNC:9498	5660	PSAP	1
b18ee3aa28f19ae9a7f4de658a34d7aa	Tumor_Suppressor	DOID:2526	prostate adenocarcinoma	HGNC:4333	29997	NOP53	1
0b5cca8533006d427bf7be4d4ec67369	Tumor_Suppressor	DOID:2526	prostate adenocarcinoma	HGNC:17257	25803	SPDEF	1
5cf48b2d7051503076bb5ec14404317a	Tumor_Suppressor	DOID:2526	prostate adenocarcinoma	HGNC:11998	7157	TP53	1
a141a7806134db1774e749ca96e97c34	Tumor_Suppressor	DOID:2513	basal cell carcinoma	HGNC:9588	5728	PTEN	1
2e918969e8a4d2d4565f4c20ccdc0532	Tumor_Suppressor	DOID:2513	basal cell carcinoma	HGNC:950	8314	BAP1	1
8aaede1b9aa5fb36b5803a708c4aa3ce	Tumor_Suppressor	DOID:2513	basal cell carcinoma	HGNC:2584	1540	CYLD	1
3b62f6d6ec945b41b02c3e79e4f0426d	Tumor_Suppressor	DOID:2513	basal cell carcinoma	HGNC:20606	8100	IFT88	1
eee3aedf2003022b0f9b3559dcfc2a1f	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:9922	5950	RBP4	1
3b6c916fd1bde85c83f4b53aebc6a7a4	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:9894	5934	RBL2	1
6878263e037948c129fcf1cb46867f45	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:9874	9462	RASAL2	1
5426c08db7ff71759aebe630a3005206	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:9820	5889	RAD51C	1
32ffb8a722f2bb4ec46a8ee7b6c1118a	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:9585	5727	PTCH1	1
97e58915ff108e5fdd1c4cbe082dc363	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:956	8538	BARX2	1
67b2a404809452c40bbdc883fadda48d	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:9476	5654	HTRA1	1
5a8ecfe7ebed407deed4aef046a0dc48	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:9237	10891	PPARGC1A	1
7cfe0911a6000db3597e95752844ed8e	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:8826	5178	PEG3	1
04a6088dc9d21b5baa82b1c8578c7252	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:8765	10016	PDCD6	1
b488abebdc1c413d1c491896363f2e73	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:8607	5071	PRKN	1
7e262b52640b9bf7ac143e7a7597ba62	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:8031	4914	NTRK1	1
7ed60ecbc6fc398cbcf43707fe9a3f67	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:7983	2516	NR5A1	1
bf35f7979471b21c9225db63bc65f877	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:7849	4830	NME1	1
ab053f5b2dfde8931dac16e5b2b0c7d5	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:7675	4692	NDN	1
4838a5249096eaf688120629f6c8070d	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:7631	4668	NAGA	1
e08cc0c97960113fb65d103d9faa5287	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:7127	4292	MLH1	1
c8f432dd2e07e5a853cad2ed9703ab7c	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:7010	4221	MEN1	1
17a586997447bcb03260166ea661b609	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6934	4162	MCAM	1
d6f8eb14653399f333931455b3f85729	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6770	4089	SMAD4	1
a2ba8feac92ac120c869b3d9dd3693f8	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6653	4009	LMX1A	1
16765500a93925e8b36179679a11ed51	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6548	23641	LDOC1	1
369be52e5a606583dd4f33361d5cace5	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6526	3934	LCN2	1
b97655b610ae43a10611f19476dac861	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6510	3925	STMN1	1
3276b3fe40715f85334a7c9c2303dc8d	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6358	5655	KLK10	1
7d8a8c65265d160c93d0853cf1294db7	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6344	9365	KL	1
7e905fd9b53160946c7bc2b045d37671	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6173	9452	ITM2A	1
ad8fb7d1c5069f37ba5239fd298b91c3	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6075	8821	INPP4B	1
8795d839edd3e92141a34971ffc7aeb3	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:6065	3623	INHA	1
6499fc766891d9531a1843ddec6a36f2	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:5101	3207	HOXA11	1
7facc9ed40e786ee046c6769eb0d05de	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:490	23452	ANGPTL2	1
